0	1.8129624687
1	1.60563908548
2	1.55053249642
3	1.52910492682
4	1.51957619145
5	1.51504425585
6	1.51278744018
7	1.51161608319
8	1.51098231967
9	1.51062486018
10	1.51041508652
11	1.51028752959
12	1.51020761224
13	1.51015633611
14	1.51012283555
15	1.51010065565
16	1.51008583085
17	1.51007585603
18	1.51006911366
19	1.51006454195
20	1.5100614355
21	1.51005932168
22	1.51005788194
23	1.51005690069
24	1.51005623165
25	1.51005577534
26	1.51005546407
27	1.51005525171
28	1.51005510681
29	1.51005500794
30	1.51005494047
31	1.51005489442
32	1.510054863
33	1.51005484155
34	1.51005482691
